1	например	например	ADV	_	_	_	_	_	@vsv1938m-words#@vsv1938m#434.016#434.533
485	тракту	тракт	NOUN	_	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#622.619#622.906
486	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@vsv1938m-words#@vsv1938m#622.906#623.193
487	с	с	ADP	_	_	_	_	_	@vsv1938m-words#@vsv1938m#623.193#623.48
488	вами	вами	PRON	_	Case=Ins|Number=Plur|Person=2	_	_	_	@vsv1938m-words#@vsv1938m#623.48#623.767
489	с	с	ADP	_	_	_	_	_	@vsv1938m-words#@vsv1938m#623.767#624.054
490	вами	вы	PRON	_	Case=Ins|Number=Plur|Person=2	_	_	_	@vsv1938m-words#@vsv1938m#624.054#624.341
491	гоняли	гоняти	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@vsv1938m-words#@vsv1938m#624.341#624.628
492	МАЗы	МАЗ	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@vsv1938m-words#@vsv1938m#624.628#624.926
493	после	после	ADV	_	Degree=Pos	_	_	_	@vsv1938m-words#@vsv1938m#625.107#625.409
494	машин	машина	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@vsv1938m-words#@vsv1938m#625.409#625.711
495	хотя	хотя	SCONJ	_	_	_	_	_	@vsv1938m-words#@vsv1938m#625.912#626.189
496	не	не	PART	_	_	_	_	_	@vsv1938m-words#@vsv1938m#626.189#626.466
497	было	быть	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@vsv1938m-words#@vsv1938m#626.466#626.743
498	ничего	ничто	PRON	_	Case=Gen	_	_	_	@vsv1938m-words#@vsv1938m#626.743#627.02
499	ну	ну	PART	_	_	_	_	_	@vsv1938m-words#@vsv1938m#627.912#628.164
500	вот	вот	PART	_	_	_	_	_	@vsv1938m-words#@vsv1938m#628.164#628.416
501	и	и	PART	_	_	_	_	_	@vsv1938m-words#@vsv1938m#628.51#628.776
502	ведь	ведь	PART	_	_	_	_	_	@vsv1938m-words#@vsv1938m#628.776#629.042
503	не	не	PART	_	_	_	_	_	@vsv1938m-words#@vsv1938m#629.042#629.308
504	то	то	SCONJ	_	_	_	_	_	@vsv1938m-words#@vsv1938m#629.308#629.574
505	что	что	SCONJ	_	_	_	_	_	@vsv1938m-words#@vsv1938m#629.574#629.84
506	хочется	хотеться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@vsv1938m-words#@vsv1938m#629.84#630.106
507	так	так	ADV	_	Degree=Pos	_	_	_	@vsv1938m-words#@vsv1938m#630.106#630.372
508	думать	думать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@vsv1938m-words#@vsv1938m#630.372#630.638
509	а	а	CCONJ	_	_	_	_	_	@vsv1938m-words#@vsv1938m#630.638#630.904
510	возможно	возможно	ADV	_	Degree=Pos	_	_	_	@vsv1938m-words#@vsv1938m#630.904#631.17
511	и	и	PART	_	_	_	_	_	@vsv1938m-words#@vsv1938m#631.17#631.436
512	так	так	ADV	_	Degree=Pos	_	_	_	@vsv1938m-words#@vsv1938m#631.436#631.711
513	но	но	CCONJ	_	_	_	_	_	@vsv1938m-words#@vsv1938m#632.1#632.41
514	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@vsv1938m-words#@vsv1938m#632.41#632.72
515	верили	верить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@vsv1938m-words#@vsv1938m#632.72#633.03
516	что	что	SCONJ	_	_	_	_	_	@vsv1938m-words#@vsv1938m#633.03#633.34
517	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#633.34#633.65
518	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@vsv1938m-words#@vsv1938m#633.65#633.96
519	что	что	SCONJ	_	_	_	_	_	@vsv1938m-words#@vsv1938m#633.96#634.27
520	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#634.27#634.58
521	действительно	действительно	ADV	_	Degree=Pos	_	_	_	@vsv1938m-words#@vsv1938m#634.58#634.89
522	так	так	ADV	_	Degree=Pos	_	_	_	@vsv1938m-words#@vsv1938m#634.89#635.201
523	и	и	PART	_	_	_	_	_	@vsv1938m-words#@vsv1938m#636.013#636.221
524	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#636.396#636.683
525	не	не	PART	_	_	_	_	_	@vsv1938m-words#@vsv1938m#636.683#636.97
526	оттого	оттого	ADV	_	Degree=Pos	_	_	_	@vsv1938m-words#@vsv1938m#636.97#637.257
527	что	что	SCONJ	_	_	_	_	_	@vsv1938m-words#@vsv1938m#637.257#637.544
528	вот	вот	PART	_	_	_	_	_	@vsv1938m-words#@vsv1938m#637.544#637.831
529	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@vsv1938m-words#@vsv1938m#637.831#638.118
530	там	там	ADV	_	Degree=Pos	_	_	_	@vsv1938m-words#@vsv1938m#638.118#638.405
531	пишу	писать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@vsv1938m-words#@vsv1938m#638.405#638.692
532	чистую	чистый	ADJ	_	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#638.692#638.979
533	правду	правда	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#638.979#639.266
534	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@vsv1938m-words#@vsv1938m#639.266#639.553
535	почти	почти	ADV	_	Degree=Pos	_	_	_	@vsv1938m-words#@vsv1938m#639.553#639.84
536	всё	все	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#639.84#640.127
537	придумываю	придумывать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@vsv1938m-words#@vsv1938m#640.127#640.414
538	иначе	иначе	ADV	_	Degree=Pos	_	_	_	@vsv1938m-words#@vsv1938m#640.414#640.701
539	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#640.701#640.988
540	не	не	PART	_	_	_	_	_	@vsv1938m-words#@vsv1938m#640.988#641.275
541	было	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@vsv1938m-words#@vsv1938m#641.275#641.562
542	бы	бы	PART	_	_	_	_	_	@vsv1938m-words#@vsv1938m#641.562#641.849
543	искусством	искусство	NOUN	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#641.849#642.136
544	понимаете	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@vsv1938m-words#@vsv1938m#642.136#642.423
545	взять	брать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@vsv1938m-words#@vsv1938m#642.423#642.71
546	да	да	CCONJ	_	_	_	_	_	@vsv1938m-words#@vsv1938m#642.71#642.997
547	и	и	PART	_	_	_	_	_	@vsv1938m-words#@vsv1938m#642.997#643.284
548	за...	за...	X	_	_	_	_	_	@vsv1938m-words#@vsv1938m#643.284#643.571
549	зарифмовать	зарифмовать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@vsv1938m-words#@vsv1938m#643.571#643.858
550	какой-нибудь	какой-нибудь	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#643.858#644.145
551	эпизод	эпизод	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#644.145#644.432
552	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#644.432#644.719
553	ничего	ничто	PRON	_	Case=Gen	_	_	_	@vsv1938m-words#@vsv1938m#644.719#645.006
554	не	не	PART	_	_	_	_	_	@vsv1938m-words#@vsv1938m#645.006#645.293
555	стоит	стоить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@vsv1938m-words#@vsv1938m#645.293#645.59
556	в	в	ADP	_	_	_	_	_	@vsv1938m-words#@vsv1938m#645.818#646.191
557	общем	общий	ADJ	_	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#646.191#646.564
558	принципе	принцип	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#646.564#646.939
559	рифмовка	рифмовка	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#647.402#647.758
560	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#647.758#648.114
561	где-то	где-то	ADV	_	Degree=Pos	_	_	_	@vsv1938m-words#@vsv1938m#648.114#648.47
562	на	на	ADP	_	_	_	_	_	@vsv1938m-words#@vsv1938m#648.47#648.826
563	четвертом	четвертый	ADJ	_	Case=Loc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#648.826#649.182
564	там	там	ADV	_	Degree=Pos	_	_	_	@vsv1938m-words#@vsv1938m#649.182#649.538
565	месте	место	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#649.538#649.899
566	прежде	прежде	ADP	_	_	_	_	_	@vsv1938m-words#@vsv1938m#650.409#650.744
567	всего	все	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#650.744#651.079
568	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#651.079#651.416
569	необычайное	необычайный	ADJ	_	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#651.805#652.254
570	желание	желание	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#652.254#652.703
571	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#652.703#653.152
572	делать	делать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@vsv1938m-words#@vsv1938m#653.152#653.604
573	потом	потом	ADV	_	Degree=Pos	_	_	_	@vsv1938m-words#@vsv1938m#653.711#654.12
574	заставить	заставить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@vsv1938m-words#@vsv1938m#654.711#655.112
575	себя	себя	PRON	_	Case=Acc	_	_	_	@vsv1938m-words#@vsv1938m#655.112#655.513
576	сесть	сесть	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Mid	_	_	_	@vsv1938m-words#@vsv1938m#655.513#655.914
577	за	за	ADP	_	_	_	_	_	@vsv1938m-words#@vsv1938m#655.914#656.315
578	стол	стол	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#656.315#656.718
579	потом	потом	ADV	_	Degree=Pos	_	_	_	@vsv1938m-words#@vsv1938m#657.302#657.676
580	подманить	подманить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@vsv1938m-words#@vsv1938m#657.676#658.05
581	вдохновение	вдохновение	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#658.05#658.424
582	почуять	чуять	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@vsv1938m-words#@vsv1938m#658.424#658.798
583	его	он	PRON	_	Case=Acc|Gender=Masc|Number=Sing|Person=3	_	_	_	@vsv1938m-words#@vsv1938m#658.798#659.172
584	а	а	CCONJ	_	_	_	_	_	@vsv1938m-words#@vsv1938m#659.172#659.546
585	потом	потом	ADV	_	Degree=Pos	_	_	_	@vsv1938m-words#@vsv1938m#659.546#659.92
586	уже	уже	ADV	_	Degree=Pos	_	_	_	@vsv1938m-words#@vsv1938m#659.92#660.294
587	рифмовать	рифмовать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@vsv1938m-words#@vsv1938m#660.294#660.668
588	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#660.668#661.042
589	так	так	ADV	_	Degree=Pos	_	_	_	@vsv1938m-words#@vsv1938m#661.042#661.416
590	сказать	сказать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@vsv1938m-words#@vsv1938m#661.416#661.798
591	и	и	PART	_	_	_	_	_	@vsv1938m-words#@vsv1938m#662.396#662.765
592	самое	самый	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#662.765#663.134
593	главное	главный	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#663.134#663.503
594	ну	ну	PART	_	_	_	_	_	@vsv1938m-words#@vsv1938m#663.906#664.212
595	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#664.212#664.518
596	просто	просто	ADV	_	Degree_Pos	_	_	_	@vsv1938m-words#@vsv1938m#664.518#664.825
597	#цокает#	#цокает#	X	_	_	_	_	_	@vsv1938m-words#@vsv1938m#667.51#667.765
598	просто	просто	ADV	_	Degree=Pos	_	_	_	@vsv1938m-words#@vsv1938m#668.805#669.597
599	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#669.711#670.228
600	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#672.396#672.791
601	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@vsv1938m-words#@vsv1938m#672.906#673.211
602	думаю	думать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@vsv1938m-words#@vsv1938m#673.211#673.516
603	настолко	настолко	ADV	_	Degree=Pos	_	_	_	@vsv1938m-words#@vsv1938m#675.899#676.374
604	придумано	придумать	VERB	_	Aspect=Perf|Gender=Neut|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@vsv1938m-words#@vsv1938m#676.374#676.849
605	что	что	SCONJ	_	_	_	_	_	@vsv1938m-words#@vsv1938m#676.849#677.324
606	становится	становиться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@vsv1938m-words#@vsv1938m#677.324#677.799
607	правдой	правда	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#677.799#678.274
608	для	для	ADP	_	_	_	_	_	@vsv1938m-words#@vsv1938m#678.274#678.749
609	этих	этот	DET	_	Case=Gen|Number=Plur	_	_	_	@vsv1938m-words#@vsv1938m#678.749#679.224
610	людей	человек	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@vsv1938m-words#@vsv1938m#679.224#679.704
611	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@vsv1938m-words#@vsv1938m#682.295#682.695
612	знаете	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@vsv1938m-words#@vsv1938m#682.695#683.095
613	только	только	ADV	_	Degree=Pos	_	_	_	@vsv1938m-words#@vsv1938m#683.095#683.495
614	под	под	ADP	_	_	_	_	_	@vsv1938m-words#@vsv1938m#683.495#683.895
615	впечатлением	впечатление	NOUN	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#683.895#684.295
616	под	под	ADP	_	_	_	_	_	@vsv1938m-words#@vsv1938m#685.094#685.637
617	впечатлением	впечатление	NOUN	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#685.637#686.181
618	и	и	CCONJ	_	_	_	_	_	@vsv1938m-words#@vsv1938m#687.201#687.601
619	единственные	единственный	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur	_	_	_	@vsv1938m-words#@vsv1938m#687.601#688.001
620	песни	песня	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@vsv1938m-words#@vsv1938m#688.001#688.401
621	о	о	ADP	_	_	_	_	_	@vsv1938m-words#@vsv1938m#688.401#688.801
622	конкретном	конкретный	ADJ	_	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#688.801#689.201
623	случае	случай	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#689.201#689.601
624	который	который	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#689.601#690.001
625	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	_	_	_	@vsv1938m-words#@vsv1938m#690.001#690.401
626	поразил	поразить	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@vsv1938m-words#@vsv1938m#690.401#690.805
627	и	и	CCONJ	_	_	_	_	_	@vsv1938m-words#@vsv1938m#690.906#691.156
628	то	то	SCONJ	_	_	_	_	_	@vsv1938m-words#@vsv1938m#691.156#691.406
629	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@vsv1938m-words#@vsv1938m#691.406#691.656
630	придуман	придумывать	VERB	_	Aspect=Perf|Gender=Masc|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@vsv1938m-words#@vsv1938m#691.656#691.906
631	вот	вот	PART	_	_	_	_	_	@vsv1938m-words#@vsv1938m#693.503#693.805
632	ну	ну	PART	_	_	_	_	_	@vsv1938m-words#@vsv1938m#693.906#694.107
633	альпинистская	альпинистский	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#694.805#695.229
634	серия	серия	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#695.229#695.653
635	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#695.653#696.077
636	правда	правда	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#696.077#696.503
637	но	но	SCONJ	_	_	_	_	_	@vsv1938m-words#@vsv1938m#696.61#696.812
638	#хмыкает#	#хмыкает#	X	_	_	_	_	_	@vsv1938m-words#@vsv1938m#697.02#697.328
639	и	и	CCONJ	_	_	_	_	_	@vsv1938m-words#@vsv1938m#697.912#698.241
640	и	и	CCONJ	_	_	_	_	_	@vsv1938m-words#@vsv1938m#698.241#698.57
641	их	они	PRON	_	Case=Gen|Number=Plur|Person=3	_	_	_	@vsv1938m-words#@vsv1938m#698.57#698.899
642	нельзя	нельзя	ADV	_	Degree=Pos	_	_	_	@vsv1938m-words#@vsv1938m#698.899#699.228
643	назвать	назвать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@vsv1938m-words#@vsv1938m#699.228#699.557
644	эти	этот	DET	_	Case=Acc|Number=Plur	_	_	_	@vsv1938m-words#@vsv1938m#699.557#699.886
645	песни	песни	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@vsv1938m-words#@vsv1938m#699.886#700.221
646	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@vsv1938m-words#@vsv1938m#702.396#702.647
647	их	они	PRON	_	Case=Acc|Number=Plur|Person=3	_	_	_	@vsv1938m-words#@vsv1938m#702.647#702.898
648	очень	очень	ADV	_	Degree=Pos	_	_	_	@vsv1938m-words#@vsv1938m#702.898#703.149
